id,race_id,driver_id,lap_number,lap_time_seconds,tyre_compound,stint,session_key,position,gap_to_leader_seconds,tyre_life,is_pit_out_lap,sector_1_seconds,sector_2_seconds,sector_3_seconds,speed_trap_kph,date_start
1,2023_1,max_verstappen,1,99.359,SOFT,1,7953,1,0.0,3,0,33.103,42.414,23.842,252.0,2023-03-05T15:03:38.500000+00:00
2,2023_1,perez,1,101.405,SOFT,1,7953,2,,3,0,34.12,43.216,24.069,252.0,2023-03-05T15:03:38.500000+00:00
3,2023_1,leclerc,1,100.609,SOFT,1,7953,3,,0,0,33.938,42.549,24.122,255.0,2023-03-05T15:03:38.500000+00:00
4,2023_1,ocon,1,106.374,SOFT,1,7953,9,,3,0,36.463,45.213,24.698,254.0,2023-03-05T15:03:38.500000+00:00
5,2023_1,hulkenberg,1,107.703,SOFT,1,7953,10,,3,0,37.038,45.924,24.741,249.0,2023-03-05T15:03:38.500000+00:00
6,2023_1,sainz,1,102.03,SOFT,1,7953,4,,3,0,34.431,43.409,24.19,235.0,2023-03-05T15:03:38.500000+00:00
7,2023_1,norris,1,105.733,SOFT,1,7953,11,,0,0,36.383,44.789,24.561,263.0,2023-03-05T15:03:38.500000+00:00
8,2023_1,bottas,1,104.53,SOFT,1,7953,12,,0,0,36.2,43.757,24.573,266.0,2023-03-05T15:03:38.500000+00:00
9,2023_1,alonso,1,103.968,SOFT,1,7953,5,,3,0,35.523,43.884,24.561,255.0,2023-03-05T15:03:38.500000+00:00
10,2023_1,zhou,1,108.733,SOFT,1,7953,13,,0,0,38.025,45.972,24.736,246.0,2023-03-05T15:03:38.500000+00:00
11,2023_1,tsunoda,1,108.14,SOFT,1,7953,14,,0,0,37.331,45.884,24.925,259.0,2023-03-05T15:03:38.500000+00:00
12,2023_1,russell,1,103.015,SOFT,1,7953,6,,3,0,35.47,43.377,24.168,259.0,2023-03-05T15:03:38.500000+00:00
13,2023_1,albon,1,106.812,SOFT,1,7953,15,,0,0,36.579,45.491,24.742,245.0,2023-03-05T15:03:38.500000+00:00
14,2023_1,hamilton,1,102.64,SOFT,1,7953,7,,3,0,34.808,43.494,24.338,266.0,2023-03-05T15:03:38.500000+00:00
15,2023_1,sargeant,1,107.124,SOFT,1,7953,16,,0,0,37.088,45.33,24.706,269.0,2023-03-05T15:03:38.500000+00:00
16,2023_1,kevin_magnussen,1,109.671,HARD,1,7953,17,,0,0,37.77,46.858,25.043,243.0,2023-03-05T15:03:38.500000+00:00
17,2023_1,stroll,1,105.015,SOFT,1,7953,8,,3,0,36.263,44.143,24.609,261.0,2023-03-05T15:03:38.500000+00:00
18,2023_1,piastri,1,108.483,SOFT,1,7953,18,,0,0,37.748,45.783,24.952,250.0,2023-03-05T15:03:38.500000+00:00
19,2023_1,gasly,1,110.03,SOFT,1,7953,20,,0,0,38.115,46.78,25.135,271.0,2023-03-05T15:03:38.500000+00:00
20,2023_1,de_vries,1,110.343,SOFT,1,7953,19,,0,0,38.329,46.835,25.179,253.0,2023-03-05T15:03:38.500000+00:00
21,2023_1,max_verstappen,2,97.974,SOFT,1,7953,1,0.0,4,0,31.342,42.504,24.128,288.0,2023-03-05T15:05:17.858000+00:00
22,2023_1,leclerc,2,98.75,SOFT,1,7953,2,1.211,1,0,31.407,43.127,24.216,294.0,2023-03-05T15:05:19.108000+00:00
23,2023_1,perez,2,98.862,SOFT,1,7953,3,2.044,4,0,31.532,43.116,24.214,283.0,2023-03-05T15:05:19.904000+00:00
24,2023_1,sainz,2,98.933,SOFT,1,7953,4,2.64,4,0,31.451,43.164,24.318,299.0,2023-03-05T15:05:20.529000+00:00
25,2023_1,hamilton,2,99.166,SOFT,1,7953,5,3.269,4,0,31.408,43.352,24.406,311.0,2023-03-05T15:05:21.139000+00:00
26,2023_1,russell,2,99.59,SOFT,1,7953,6,3.643,4,0,31.709,43.468,24.413,306.0,2023-03-05T15:05:21.514000+00:00
27,2023_1,alonso,2,99.792,SOFT,1,7953,7,4.589,4,0,31.743,43.626,24.423,300.0,2023-03-05T15:05:22.467000+00:00
28,2023_1,bottas,2,99.956,SOFT,1,7953,8,5.135,1,0,31.722,43.495,24.739,290.0,2023-03-05T15:05:23.029000+00:00
29,2023_1,stroll,2,99.892,SOFT,1,7953,9,5.651,4,0,31.685,43.58,24.627,305.0,2023-03-05T15:05:23.514000+00:00
30,2023_1,norris,2,100.433,SOFT,1,7953,10,6.345,1,0,31.867,43.83,24.736,291.0,2023-03-05T15:05:24.232000+00:00
31,2023_1,ocon,2,100.408,SOFT,1,7953,11,6.948,4,0,31.783,43.896,24.729,293.0,2023-03-05T15:05:24.873000+00:00
32,2023_1,albon,2,100.43,SOFT,1,7953,12,7.434,1,0,31.765,43.909,24.756,306.0,2023-03-05T15:05:25.311000+00:00
33,2023_1,sargeant,2,100.467,SOFT,1,7953,13,7.836,1,0,31.795,43.956,24.716,309.0,2023-03-05T15:05:25.623000+00:00
34,2023_1,hulkenberg,2,100.72,SOFT,1,7953,14,8.32,4,0,31.78,44.191,24.749,299.0,2023-03-05T15:05:26.202000+00:00
35,2023_1,tsunoda,2,100.837,SOFT,1,7953,15,8.772,1,0,31.976,43.987,24.874,294.0,2023-03-05T15:05:26.639000+00:00
36,2023_1,piastri,2,100.83,SOFT,1,7953,16,9.195,1,0,32.185,43.977,24.668,304.0,2023-03-05T15:05:26.982000+00:00
37,2023_1,zhou,2,101.091,SOFT,1,7953,17,9.448,1,0,32.232,44.025,24.834,307.0,2023-03-05T15:05:27.232000+00:00
38,2023_1,kevin_magnussen,2,101.521,HARD,1,7953,18,10.311,1,0,32.42,44.355,24.746,306.0,2023-03-05T15:05:28.170000+00:00
39,2023_1,gasly,2,100.438,SOFT,1,7953,19,10.63,1,0,31.738,43.938,24.762,298.0,2023-03-05T15:05:28.529000+00:00
40,2023_1,de_vries,2,101.289,SOFT,1,7953,20,10.94,1,0,32.136,44.304,24.849,277.0,2023-03-05T15:05:28.842000+00:00
41,2023_1,max_verstappen,3,98.006,SOFT,1,7953,1,0.0,5,0,31.388,42.469,24.149,287.0,2023-03-05T15:06:55.793000+00:00
42,2023_1,leclerc,3,98.658,SOFT,1,7953,2,1.987,2,0,31.238,43.103,24.317,303.0,2023-03-05T15:06:57.871000+00:00
43,2023_1,perez,3,98.83,SOFT,1,7953,3,2.932,5,0,31.397,43.146,24.287,293.0,2023-03-05T15:06:58.762000+00:00
44,2023_1,sainz,3,99.042,SOFT,1,7953,4,3.599,5,0,31.374,43.257,24.411,,2023-03-05T15:06:59.465000+00:00
45,2023_1,hamilton,3,99.22,SOFT,1,7953,5,4.461,5,0,31.298,43.499,24.423,303.0,2023-03-05T15:07:00.371000+00:00
46,2023_1,russell,3,99.093,SOFT,1,7953,6,5.259,5,0,31.218,43.416,24.459,310.0,2023-03-05T15:07:01.090000+00:00
47,2023_1,alonso,3,99.1,SOFT,1,7953,7,6.407,5,0,31.541,43.276,24.283,293.0,2023-03-05T15:07:02.278000+00:00
48,2023_1,bottas,3,99.397,SOFT,1,7953,8,7.117,2,0,31.428,43.378,24.591,302.0,2023-03-05T15:07:02.981000+00:00
49,2023_1,stroll,3,99.625,SOFT,1,7953,9,7.569,5,0,31.501,43.471,24.653,306.0,2023-03-05T15:07:03.465000+00:00
50,2023_1,norris,3,99.777,SOFT,1,7953,10,8.804,2,0,31.627,43.448,24.702,300.0,2023-03-05T15:07:04.684000+00:00
51,2023_1,ocon,3,99.948,SOFT,1,7953,11,9.382,5,0,31.547,43.662,24.739,291.0,2023-03-05T15:07:05.262000+00:00
52,2023_1,albon,3,100.143,SOFT,1,7953,12,9.89,2,0,31.66,43.782,24.701,308.0,2023-03-05T15:07:05.793000+00:00
53,2023_1,sargeant,3,100.349,SOFT,1,7953,13,10.329,2,0,31.746,43.8,24.803,300.0,2023-03-05T15:07:06.184000+00:00
54,2023_1,hulkenberg,3,100.484,SOFT,1,7953,14,11.066,5,0,31.671,43.801,25.012,300.0,2023-03-05T15:07:06.934000+00:00
55,2023_1,tsunoda,3,100.243,SOFT,1,7953,15,11.635,2,0,31.699,43.736,24.808,301.0,2023-03-05T15:07:07.496000+00:00
56,2023_1,piastri,3,100.691,SOFT,1,7953,16,12.051,2,0,31.877,43.986,24.828,302.0,2023-03-05T15:07:07.902000+00:00
57,2023_1,zhou,3,100.596,SOFT,1,7953,17,12.565,2,0,31.73,44.033,24.833,304.0,2023-03-05T15:07:08.402000+00:00
58,2023_1,gasly,3,100.643,SOFT,1,7953,18,13.094,2,0,31.8,44.083,24.76,285.0,2023-03-05T15:07:08.871000+00:00
59,2023_1,kevin_magnussen,3,101.978,HARD,1,7953,19,13.858,2,0,31.821,45.009,25.148,294.0,2023-03-05T15:07:09.699000+00:00
60,2023_1,de_vries,3,100.914,SOFT,1,7953,20,14.255,2,0,31.761,44.368,24.785,291.0,2023-03-05T15:07:10.137000+00:00
61,2023_1,max_verstappen,4,97.976,SOFT,1,7953,1,0.0,6,0,31.271,42.642,24.063,289.0,2023-03-05T15:08:33.885000+00:00
62,2023_1,leclerc,4,98.825,SOFT,1,7953,2,2.639,3,0,31.402,43.15,24.273,305.0,2023-03-05T15:08:36.510000+00:00
63,2023_1,perez,4,98.758,SOFT,1,7953,3,3.756,6,0,31.404,43.108,24.246,297.0,2023-03-05T15:08:37.620000+00:00
64,2023_1,sainz,4,98.985,SOFT,1,7953,4,4.635,6,0,31.192,43.306,24.487,317.0,2023-03-05T15:08:38.495000+00:00
65,2023_1,hamilton,4,99.198,SOFT,1,7953,5,5.675,6,0,31.315,43.446,24.437,311.0,2023-03-05T15:08:39.541000+00:00
66,2023_1,russell,4,99.261,SOFT,1,7953,6,6.346,6,0,31.267,43.497,24.497,321.0,2023-03-05T15:08:40.229000+00:00
67,2023_1,alonso,4,99.548,SOFT,1,7953,7,7.501,6,0,31.723,43.457,24.368,300.0,2023-03-05T15:08:41.369000+00:00
68,2023_1,bottas,4,99.823,SOFT,1,7953,8,8.508,3,0,31.568,43.543,24.712,307.0,2023-03-05T15:08:42.385000+00:00
69,2023_1,stroll,4,99.745,SOFT,1,7953,9,9.188,6,0,31.274,43.798,24.673,320.0,2023-03-05T15:08:43.073000+00:00
70,2023_1,norris,4,102.267,SOFT,1,7953,10,10.575,3,0,32.947,44.387,24.933,286.0,2023-03-05T15:08:44.479000+00:00
71,2023_1,ocon,4,99.543,SOFT,1,7953,11,11.324,6,0,31.349,43.518,24.676,327.0,2023-03-05T15:08:45.213000+00:00
72,2023_1,albon,4,99.761,SOFT,1,7953,12,12.027,3,0,31.226,43.808,24.727,324.0,2023-03-05T15:08:45.947000+00:00
73,2023_1,sargeant,4,100.644,SOFT,1,7953,13,12.672,3,0,31.421,44.124,25.099,327.0,2023-03-05T15:08:46.557000+00:00
74,2023_1,hulkenberg,4,101.004,SOFT,1,7953,14,13.544,6,0,32.225,43.817,24.962,328.0,2023-03-05T15:08:47.432000+00:00
75,2023_1,tsunoda,4,99.95,SOFT,1,7953,15,13.872,3,0,31.259,43.59,25.101,317.0,2023-03-05T15:08:47.791000+00:00
76,2023_1,piastri,4,100.718,SOFT,1,7953,16,14.736,3,0,31.831,44.079,24.808,327.0,2023-03-05T15:08:48.588000+00:00
77,2023_1,zhou,4,100.853,SOFT,1,7953,17,15.155,3,0,31.457,44.6,24.796,323.0,2023-03-05T15:08:49.010000+00:00
78,2023_1,gasly,4,100.894,SOFT,1,7953,18,15.731,3,0,31.514,44.492,24.888,311.0,2023-03-05T15:08:49.588000+00:00
79,2023_1,de_vries,4,100.373,SOFT,1,7953,19,17.163,3,0,31.611,43.9,24.862,302.0,2023-03-05T15:08:50.979000+00:00
80,2023_1,kevin_magnussen,4,100.773,HARD,1,7953,20,17.83,3,0,31.755,44.045,24.973,303.0,2023-03-05T15:08:51.822000+00:00
81,2023_1,max_verstappen,5,98.035,SOFT,1,7953,1,0.0,7,0,31.244,42.724,24.067,290.0,2023-03-05T15:10:11.852000+00:00
82,2023_1,leclerc,5,98.664,SOFT,1,7953,2,3.488,4,0,31.543,42.943,24.178,307.0,2023-03-05T15:10:15.352000+00:00
83,2023_1,perez,5,98.404,SOFT,1,7953,3,4.538,7,0,31.231,42.944,24.229,299.0,2023-03-05T15:10:16.368000+00:00
84,2023_1,sainz,5,99.128,SOFT,1,7953,4,5.644,7,0,31.048,43.623,24.457,315.0,2023-03-05T15:10:17.524000+00:00
85,2023_1,hamilton,5,99.335,SOFT,1,7953,5,6.897,7,0,31.35,43.508,24.477,308.0,2023-03-05T15:10:18.758000+00:00
86,2023_1,russell,5,99.549,SOFT,1,7953,6,7.631,7,0,31.367,43.763,24.419,314.0,2023-03-05T15:10:19.508000+00:00
87,2023_1,alonso,5,99.662,SOFT,1,7953,7,9.073,7,0,31.705,43.553,24.404,301.0,2023-03-05T15:10:20.915000+00:00
88,2023_1,bottas,5,101.033,SOFT,1,7953,8,10.355,4,0,32.204,44.132,24.697,297.0,2023-03-05T15:10:22.165000+00:00
89,2023_1,stroll,5,99.144,SOFT,1,7953,9,10.957,7,0,31.135,43.479,24.53,323.0,2023-03-05T15:10:22.789000+00:00
90,2023_1,ocon,5,100.281,SOFT,1,7953,10,12.891,7,0,31.709,43.727,24.845,297.0,2023-03-05T15:10:24.680000+00:00
91,2023_1,albon,5,100.606,SOFT,1,7953,11,13.812,4,0,31.48,44.21,24.916,321.0,2023-03-05T15:10:25.633000+00:00
92,2023_1,norris,5,100.664,SOFT,1,7953,12,14.866,4,0,32.022,43.875,24.767,315.0,2023-03-05T15:10:26.727000+00:00
93,2023_1,sargeant,5,100.902,SOFT,1,7953,13,15.34,4,0,31.603,44.497,24.802,310.0,2023-03-05T15:10:27.180000+00:00
94,2023_1,tsunoda,5,101.131,SOFT,1,7953,14,15.846,4,0,31.566,44.562,25.003,302.0,2023-03-05T15:10:27.649000+00:00
95,2023_1,hulkenberg,5,101.002,SOFT,1,7953,15,16.572,7,0,31.56,44.453,24.989,318.0,2023-03-05T15:10:28.430000+00:00
96,2023_1,piastri,5,100.862,SOFT,1,7953,16,17.478,4,0,31.846,44.06,24.956,309.0,2023-03-05T15:10:29.336000+00:00
97,2023_1,zhou,5,100.814,SOFT,1,7953,17,18.032,4,0,31.58,44.334,24.9,325.0,2023-03-05T15:10:29.883000+00:00
98,2023_1,gasly,5,100.818,SOFT,1,7953,18,18.649,4,0,31.705,44.192,24.921,299.0,2023-03-05T15:10:30.477000+00:00
99,2023_1,de_vries,5,100.63,SOFT,1,7953,19,19.56,4,0,31.428,44.155,25.047,318.0,2023-03-05T15:10:31.461000+00:00
100,2023_1,kevin_magnussen,5,101.34,HARD,1,7953,20,20.627,4,0,31.769,44.572,24.999,314.0,2023-03-05T15:10:32.461000+00:00
101,2023_1,max_verstappen,6,97.986,SOFT,1,7953,1,0.0,8,0,31.341,42.632,24.013,291.0,2023-03-05T15:11:49.866000+00:00
102,2023_1,leclerc,6,98.572,SOFT,1,7953,2,4.117,5,0,31.444,43.037,24.091,302.0,2023-03-05T15:11:53.991000+00:00
103,2023_1,perez,6,98.718,SOFT,1,7953,3,4.907,8,0,31.276,43.043,24.399,309.0,2023-03-05T15:11:54.772000+00:00
104,2023_1,sainz,6,99.474,SOFT,1,7953,4,6.737,8,0,31.469,43.498,24.507,306.0,2023-03-05T15:11:56.647000+00:00
105,2023_1,hamilton,6,99.756,SOFT,1,7953,5,8.197,8,0,31.434,43.751,24.571,309.0,2023-03-05T15:11:58.069000+00:00
106,2023_1,russell,6,99.493,SOFT,1,7953,6,9.145,8,0,31.196,43.619,24.678,323.0,2023-03-05T15:11:59.038000+00:00
107,2023_1,alonso,6,99.674,SOFT,1,7953,7,10.7,8,0,31.695,43.482,24.497,306.0,2023-03-05T15:12:00.585000+00:00
108,2023_1,stroll,6,99.714,SOFT,1,7953,8,12.066,8,0,31.536,43.59,24.588,298.0,2023-03-05T15:12:01.960000+00:00
109,2023_1,bottas,6,100.265,SOFT,1,7953,9,13.353,5,0,31.687,43.789,24.789,292.0,2023-03-05T15:12:03.241000+00:00
110,2023_1,ocon,6,100.331,SOFT,1,7953,10,15.137,8,0,31.767,43.724,24.84,,2023-03-05T15:12:05.069000+00:00
111,2023_1,albon,6,100.744,SOFT,1,7953,11,16.383,5,0,31.764,44.077,24.903,312.0,2023-03-05T15:12:06.272000+00:00
112,2023_1,norris,6,100.814,SOFT,1,7953,12,17.495,5,0,31.98,44.01,24.824,297.0,2023-03-05T15:12:07.413000+00:00
113,2023_1,sargeant,6,100.791,SOFT,1,7953,13,18.207,5,0,31.776,44.129,24.886,303.0,2023-03-05T15:12:08.209000+00:00
114,2023_1,tsunoda,6,100.886,SOFT,1,7953,14,18.942,5,0,31.671,44.172,25.043,311.0,2023-03-05T15:12:08.834000+00:00
115,2023_1,hulkenberg,6,101.002,SOFT,1,7953,15,19.539,8,0,31.566,44.338,25.098,323.0,2023-03-05T15:12:09.413000+00:00
116,2023_1,piastri,6,101.111,SOFT,1,7953,16,20.305,5,0,31.694,44.425,24.992,317.0,2023-03-05T15:12:10.178000+00:00
117,2023_1,zhou,6,101.156,SOFT,1,7953,17,20.811,5,0,31.782,44.431,24.943,308.0,2023-03-05T15:12:10.694000+00:00
118,2023_1,gasly,6,101.11,SOFT,1,7953,18,21.432,5,0,31.573,44.534,25.003,313.0,2023-03-05T15:12:11.319000+00:00
119,2023_1,de_vries,6,101.125,SOFT,1,7953,19,22.155,5,0,31.563,44.451,25.111,320.0,2023-03-05T15:12:12.038000+00:00
120,2023_1,kevin_magnussen,6,101.125,HARD,1,7953,20,23.932,5,0,32.023,44.289,24.813,299.0,2023-03-05T15:12:13.819000+00:00
121,2023_1,max_verstappen,7,98.021,SOFT,1,7953,1,0.0,9,0,31.29,42.763,23.968,293.0,2023-03-05T15:13:27.880000+00:00
122,2023_1,leclerc,7,98.691,SOFT,1,7953,2,4.703,6,0,31.441,43.08,24.17,304.0,2023-03-05T15:13:32.583000+00:00
123,2023_1,perez,7,98.804,SOFT,1,7953,3,5.639,9,0,31.214,43.174,24.416,298.0,2023-03-05T15:13:33.489000+00:00
124,2023_1,sainz,7,99.502,SOFT,1,7953,4,8.225,9,0,31.546,43.469,24.487,305.0,2023-03-05T15:13:36.098000+00:00
125,2023_1,hamilton,7,99.757,SOFT,1,7953,5,9.967,9,0,31.48,43.664,24.613,310.0,2023-03-05T15:13:37.817000+00:00
126,2023_1,russell,7,100.056,SOFT,1,7953,6,10.652,9,0,31.589,43.827,24.64,319.0,2023-03-05T15:13:38.505000+00:00
127,2023_1,alonso,7,99.729,SOFT,1,7953,7,12.388,9,0,31.675,43.494,24.56,305.0,2023-03-05T15:13:40.302000+00:00
128,2023_1,stroll,7,99.945,SOFT,1,7953,8,13.794,9,0,31.558,43.832,24.555,295.0,2023-03-05T15:13:41.661000+00:00
129,2023_1,bottas,7,100.564,SOFT,1,7953,9,15.632,6,0,31.983,43.92,24.661,293.0,2023-03-05T15:13:43.489000+00:00
130,2023_1,ocon,7,100.488,SOFT,1,7953,10,17.482,9,0,31.819,43.773,24.896,,2023-03-05T15:13:45.348000+00:00
131,2023_1,albon,7,100.646,SOFT,1,7953,11,19.141,6,0,31.833,44.04,24.773,310.0,2023-03-05T15:13:47.020000+00:00
132,2023_1,norris,7,100.726,SOFT,1,7953,12,20.323,6,0,31.923,43.89,24.913,301.0,2023-03-05T15:13:48.223000+00:00
133,2023_1,sargeant,7,100.892,SOFT,1,7953,13,21.012,6,0,31.801,44.19,24.901,308.0,2023-03-05T15:13:48.880000+00:00
134,2023_1,tsunoda,7,100.952,SOFT,1,7953,14,21.842,6,0,31.564,44.259,25.129,312.0,2023-03-05T15:13:49.692000+00:00
135,2023_1,hulkenberg,7,101.148,SOFT,1,7953,15,22.555,9,0,31.575,44.33,25.243,315.0,2023-03-05T15:13:50.411000+00:00
136,2023_1,piastri,7,101.167,SOFT,1,7953,16,23.43,6,0,31.716,44.471,24.98,320.0,2023-03-05T15:13:51.270000+00:00
137,2023_1,zhou,7,101.197,SOFT,1,7953,17,23.981,6,0,31.609,44.554,25.034,323.0,2023-03-05T15:13:51.911000+00:00
138,2023_1,gasly,7,101.134,SOFT,1,7953,18,24.556,6,0,31.604,44.49,25.04,308.0,2023-03-05T15:13:52.395000+00:00
139,2023_1,de_vries,7,101.166,SOFT,1,7953,19,25.294,6,0,31.511,44.638,25.017,318.0,2023-03-05T15:13:53.129000+00:00
140,2023_1,kevin_magnussen,7,101.526,HARD,1,7953,20,27.071,6,0,32.135,44.46,24.931,,2023-03-05T15:13:54.926000+00:00
141,2023_1,max_verstappen,8,98.154,SOFT,1,7953,1,0.0,10,0,31.291,42.833,24.03,,2023-03-05T15:15:05.878000+00:00
142,2023_1,leclerc,8,98.614,SOFT,1,7953,2,5.373,7,0,31.438,42.977,24.199,302.0,2023-03-05T15:15:11.253000+00:00
143,2023_1,perez,8,99.172,SOFT,1,7953,3,6.422,10,0,31.58,43.193,24.399,296.0,2023-03-05T15:15:12.300000+00:00
144,2023_1,sainz,8,99.779,SOFT,1,7953,4,9.706,10,0,31.674,43.598,24.507,302.0,2023-03-05T15:15:15.628000+00:00
145,2023_1,hamilton,8,100.267,SOFT,1,7953,5,11.703,10,0,31.718,43.82,24.729,306.0,2023-03-05T15:15:17.597000+00:00
146,2023_1,russell,8,100.31,SOFT,1,7953,6,12.687,10,0,31.522,44.119,24.669,312.0,2023-03-05T15:15:18.565000+00:00
147,2023_1,alonso,8,99.959,SOFT,1,7953,7,14.096,10,0,31.674,43.675,24.61,,2023-03-05T15:15:19.972000+00:00
148,2023_1,stroll,8,99.801,SOFT,1,7953,8,15.718,10,0,31.619,43.524,24.658,304.0,2023-03-05T15:15:21.581000+00:00
149,2023_1,bottas,8,100.387,SOFT,1,7953,9,18.175,7,0,31.864,43.791,24.732,,2023-03-05T15:15:24.034000+00:00
150,2023_1,ocon,8,100.562,SOFT,1,7953,10,19.949,10,0,31.873,43.836,24.853,292.0,2023-03-05T15:15:25.831000+00:00
151,2023_1,albon,8,100.918,SOFT,1,7953,11,21.766,7,0,31.83,44.297,24.791,312.0,2023-03-05T15:15:27.659000+00:00
152,2023_1,norris,8,100.857,SOFT,1,7953,12,23.028,7,0,32.024,43.869,24.964,298.0,2023-03-05T15:15:28.893000+00:00
153,2023_1,sargeant,8,100.868,SOFT,1,7953,13,23.883,7,0,31.647,44.392,24.829,312.0,2023-03-05T15:15:29.737000+00:00
154,2023_1,tsunoda,8,100.846,SOFT,1,7953,14,24.773,7,0,31.566,44.156,25.124,319.0,2023-03-05T15:15:30.659000+00:00
155,2023_1,hulkenberg,8,101.249,SOFT,1,7953,15,25.682,10,0,31.819,44.221,25.209,322.0,2023-03-05T15:15:31.612000+00:00
156,2023_1,piastri,8,101.295,SOFT,1,7953,16,26.576,7,0,31.665,44.59,25.04,318.0,2023-03-05T15:15:32.456000+00:00
157,2023_1,zhou,8,101.184,SOFT,1,7953,17,27.157,7,0,31.722,44.39,25.072,314.0,2023-03-05T15:15:33.049000+00:00
158,2023_1,gasly,8,101.173,SOFT,1,7953,18,27.669,7,0,31.773,44.275,25.125,305.0,2023-03-05T15:15:33.534000+00:00
159,2023_1,de_vries,8,101.23,SOFT,1,7953,19,28.439,7,0,31.601,44.514,25.115,319.0,2023-03-05T15:15:34.378000+00:00
160,2023_1,kevin_magnussen,8,101.283,HARD,1,7953,20,30.576,7,0,32.062,44.289,24.932,303.0,2023-03-05T15:15:36.471000+00:00
161,2023_1,max_verstappen,9,98.278,SOFT,1,7953,1,0.0,11,0,31.336,42.823,24.119,,2023-03-05T15:16:44.033000+00:00
162,2023_1,leclerc,9,98.828,SOFT,1,7953,2,5.833,8,0,31.503,43.09,24.235,304.0,2023-03-05T15:16:49.892000+00:00
163,2023_1,perez,9,98.914,SOFT,1,7953,3,7.44,11,0,31.464,43.077,24.373,294.0,2023-03-05T15:16:51.439000+00:00
164,2023_1,sainz,9,99.744,SOFT,1,7953,4,11.331,11,0,31.602,43.608,24.534,306.0,2023-03-05T15:16:55.376000+00:00
165,2023_1,hamilton,9,100.323,SOFT,1,7953,5,13.816,11,0,31.893,43.776,24.654,309.0,2023-03-05T15:16:57.860000+00:00
166,2023_1,russell,9,100.42,SOFT,1,7953,6,14.843,11,0,31.652,44.022,24.746,306.0,2023-03-05T15:16:58.845000+00:00
167,2023_1,alonso,9,100.275,SOFT,1,7953,7,15.901,11,0,31.774,43.819,24.682,307.0,2023-03-05T15:16:59.939000+00:00
168,2023_1,stroll,9,100.106,SOFT,1,7953,8,17.365,11,0,31.709,43.736,24.661,294.0,2023-03-05T15:17:01.454000+00:00
169,2023_1,bottas,9,100.275,SOFT,1,7953,9,20.408,8,0,31.936,43.661,24.678,,2023-03-05T15:17:04.454000+00:00
170,2023_1,ocon,9,100.866,SOFT,1,7953,10,22.357,11,0,31.957,44.034,24.875,288.0,2023-03-05T15:17:06.392000+00:00
171,2023_1,albon,9,100.969,SOFT,1,7953,11,24.53,8,0,31.837,44.298,24.834,310.0,2023-03-05T15:17:08.579000+00:00
172,2023_1,norris,9,100.783,SOFT,1,7953,12,25.731,8,0,31.843,43.98,24.96,297.0,2023-03-05T15:17:09.766000+00:00
173,2023_1,sargeant,9,100.908,SOFT,1,7953,13,26.597,8,0,31.948,44.066,24.894,308.0,2023-03-05T15:17:10.610000+00:00
174,2023_1,tsunoda,9,101.01,SOFT,1,7953,14,27.465,8,0,31.627,44.241,25.142,318.0,2023-03-05T15:17:11.595000+00:00
175,2023_1,hulkenberg,9,101.615,SOFT,1,7953,15,28.777,11,0,32.117,44.419,25.079,305.0,2023-03-05T15:17:12.829000+00:00
176,2023_1,piastri,9,101.534,SOFT,1,7953,16,29.717,8,0,31.989,44.548,24.997,315.0,2023-03-05T15:17:13.766000+00:00
177,2023_1,zhou,9,101.526,SOFT,1,7953,17,30.187,8,0,31.73,44.682,25.114,307.0,2023-03-05T15:17:14.235000+00:00
178,2023_1,gasly,9,104.201,SOFT,1,7953,18,30.688,8,0,31.843,44.538,27.82,303.0,2023-03-05T15:17:14.735000+00:00
179,2023_1,de_vries,9,101.573,SOFT,1,7953,19,31.515,8,0,31.817,44.54,25.216,317.0,2023-03-05T15:17:15.548000+00:00
180,2023_1,kevin_magnussen,9,101.278,HARD,1,7953,20,33.705,8,0,32.161,44.196,24.921,299.0,2023-03-05T15:17:17.751000+00:00
181,2023_1,max_verstappen,10,98.369,SOFT,1,7953,1,0.0,12,0,31.361,42.884,24.124,,2023-03-05T15:18:22.359000+00:00
182,2023_1,leclerc,10,99.073,SOFT,1,7953,2,6.383,9,0,31.51,43.274,24.289,305.0,2023-03-05T15:18:28.734000+00:00
183,2023_1,perez,10,99.085,SOFT,1,7953,3,8.076,12,0,31.434,43.27,24.381,297.0,2023-03-05T15:18:30.406000+00:00
184,2023_1,sainz,10,100.102,SOFT,1,7953,4,12.797,12,0,31.764,43.676,24.662,303.0,2023-03-05T15:18:35.141000+00:00
185,2023_1,hamilton,10,100.289,SOFT,1,7953,5,15.861,12,0,31.649,43.985,24.655,308.0,2023-03-05T15:18:38.156000+00:00
186,2023_1,russell,10,100.532,SOFT,1,7953,6,16.985,12,0,31.699,44.074,24.759,,2023-03-05T15:18:39.281000+00:00
187,2023_1,alonso,10,100.203,SOFT,1,7953,7,17.898,12,0,31.505,43.905,24.793,321.0,2023-03-05T15:18:40.218000+00:00
188,2023_1,stroll,10,100.192,SOFT,1,7953,8,19.193,12,0,31.714,43.754,24.724,306.0,2023-03-05T15:18:41.530000+00:00
189,2023_1,bottas,10,100.676,SOFT,1,7953,9,22.405,9,0,31.929,43.981,24.766,292.0,2023-03-05T15:18:44.718000+00:00
190,2023_1,ocon,10,100.858,SOFT,1,7953,10,24.945,12,0,31.918,43.957,24.983,284.0,2023-03-05T15:18:47.265000+00:00
